targetTitle,targetIndex,topTitle,similarity
조선대학교 장미원,41,"국립5.18민주묘지5.18추모관, 헬로카봇 시즌7, 웰컴 투 파라다이스 [광주], 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원","[(53, 0.3596234223883106), (1220, 0.21399753922033074), (72, 0.17854882979419903), (78, 0.17854882979419903), (117, 0.17854882979419903), (1, 0.17384725702248804), (9, 0.17384725702248804), (14, 0.17384725702248804), (39, 0.17384725702248804), (49, 0.17384725702248804), (50, 0.17384725702248804), (62, 0.17384725702248804)]"
아우라지,42,"화암동굴, 태백고생대자연사박물관, 화진포해양박물관, 철암탄광역사촌, 한반도섬, 청평사계곡, 구곡폭포, 양구통일관, 초당동굴, 제4땅굴, 평창백룡동굴, 두타연","[(25, 0.4392136509215266), (187, 0.1782324464195249), (256, 0.1782324464195249), (186, 0.17635550572393097), (240, 0.1756886285733278), (238, 0.17513019848252084), (237, 0.17287046304047135), (233, 0.17227998982725884), (231, 0.17214475754586142), (232, 0.1715349681476866), (235, 0.1711711994113725), (239, 0.169630325216378)]"
섬진강기차마을,43,"섬진강기차마을, 통명산, 관음사, 천태암, 도림사, 성륜사, 태안사계곡, 청계동계곡, 도림사계곡, 용산재, 압록상상스쿨, 압록유원지","[(44, 1.0), (31, 0.42259917963457827), (315, 0.3711893464164447), (316, 0.3711893464164447), (362, 0.3711893464164447), (364, 0.3711893464164447), (293, 0.36653484887818244), (305, 0.36653484887818244), (306, 0.36653484887818244), (317, 0.3634127165368405), (162, 0.3567677383448553), (163, 0.3535893985376136)]"
섬진강기차마을,44,"섬진강기차마을, 통명산, 관음사, 천태암, 도림사, 성륜사, 태안사계곡, 청계동계곡, 도림사계곡, 용산재, 압록상상스쿨, 압록유원지","[(43, 1.0), (31, 0.42259917963457827), (315, 0.3711893464164447), (316, 0.3711893464164447), (362, 0.3711893464164447), (364, 0.3711893464164447), (293, 0.36653484887818244), (305, 0.36653484887818244), (306, 0.36653484887818244), (317, 0.3634127165368405), (162, 0.3567677383448553), (163, 0.3535893985376136)]"
협재해수욕장,45,"곽지해수욕장, 김녕해수욕장, 용머리해안, 왜목마을 해수욕장, 등명해변, 옥계해변, 부산송도해수욕장, 등명해변, 옥계해변, 다대포해수욕장, 주문진해수욕장, 연곡해수욕장","[(46, 0.7119859145790981), (47, 0.7119859145790981), (160, 0.47945644591704456), (177, 0.3665894375010115), (161, 0.3189077611039616), (281, 0.3189077611039616), (206, 0.31730299849599736), (193, 0.31641515670783676), (203, 0.31641515670783676), (211, 0.31530133505939223), (282, 0.3139877472860722), (283, 0.3139877472860722)]"
곽지해수욕장,46,"협재해수욕장, 김녕해수욕장, 용머리해안, 왜목마을 해수욕장, 등명해변, 옥계해변, 부산송도해수욕장, 등명해변, 옥계해변, 다대포해수욕장, 주문진해수욕장, 연곡해수욕장","[(45, 0.711985914579098), (47, 0.711985914579098), (160, 0.4794564459170445), (177, 0.3665894375010114), (161, 0.3189077611039615), (281, 0.3189077611039615), (206, 0.31730299849599736), (193, 0.3164151567078367), (203, 0.3164151567078367), (211, 0.3153013350593922), (282, 0.31398774728607215), (283, 0.31398774728607215)]"
김녕해수욕장,47,"협재해수욕장, 곽지해수욕장, 용머리해안, 왜목마을 해수욕장, 등명해변, 옥계해변, 부산송도해수욕장, 등명해변, 옥계해변, 다대포해수욕장, 주문진해수욕장, 연곡해수욕장","[(45, 0.711985914579098), (46, 0.711985914579098), (160, 0.4794564459170445), (177, 0.3665894375010114), (161, 0.3189077611039615), (281, 0.3189077611039615), (206, 0.31730299849599736), (193, 0.3164151567078367), (203, 0.3164151567078367), (211, 0.3153013350593922), (282, 0.31398774728607215), (283, 0.31398774728607215)]"
원효사,48,"무각사, 증심사, 관음사, 천태암, 도림사, 성륜사, 송광사, 통도사, 만어사, 백련사, 수리사, 대한불교조계종 향일암","[(0, 0.5015297268566381), (67, 0.5015297268566381), (315, 0.309478862328933), (316, 0.309478862328933), (362, 0.309478862328933), (364, 0.309478862328933), (92, 0.2988583202427782), (267, 0.2954921535492879), (353, 0.29423206625935133), (109, 0.2890540566232832), (373, 0.2804695537722064), (302, 0.25548081288562463)]"
문화근린공원,49,"수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 용봉초록습지, 송산근린공원, 산동교친수공원, 역사문화공원, 운남동근린공원","[(72, 0.4784897873780888), (78, 0.4784897873780888), (117, 0.4784897873780888), (1, 0.46589012733847035), (9, 0.46589012733847035), (14, 0.46589012733847035), (39, 0.46589012733847035), (50, 0.46589012733847035), (62, 0.46589012733847035), (77, 0.46589012733847035), (116, 0.46589012733847035), (118, 0.46589012733847035)]"
용봉초록습지,50,"수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 송산근린공원, 산동교친수공원, 역사문화공원, 운남동근린공원","[(72, 0.4784897873780888), (78, 0.4784897873780888), (117, 0.4784897873780888), (1, 0.46589012733847035), (9, 0.46589012733847035), (14, 0.46589012733847035), (39, 0.46589012733847035), (49, 0.46589012733847035), (62, 0.46589012733847035), (77, 0.46589012733847035), (116, 0.46589012733847035), (118, 0.46589012733847035)]"
운암제,51,"운천저수지, 회산 백련지, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원","[(23, 0.5583821998435691), (178, 0.2538857500040716), (72, 0.21334916152022315), (78, 0.21334916152022315), (117, 0.21334916152022315), (1, 0.2077312215436519), (9, 0.2077312215436519), (14, 0.2077312215436519), (39, 0.2077312215436519), (49, 0.2077312215436519), (50, 0.2077312215436519), (62, 0.2077312215436519)]"
국립5.18민주묘지,52,"국립5.18민주묘지5.18추모관, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원, 산동교친수공원","[(53, 0.35433098048779016), (72, 0.1759211941918901), (78, 0.1759211941918901), (117, 0.1759211941918901), (1, 0.17128881268856233), (9, 0.17128881268856233), (14, 0.17128881268856233), (39, 0.17128881268856233), (49, 0.17128881268856233), (50, 0.17128881268856233), (62, 0.17128881268856233), (77, 0.17128881268856233)]"
국립5.18민주묘지5.18추모관,53,"조선대학교 장미원, 국립5.18민주묘지, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원","[(41, 0.3596234223883106), (52, 0.35433098048779016), (72, 0.15604058422887385), (78, 0.15604058422887385), (117, 0.15604058422887385), (1, 0.15193170172912315), (9, 0.15193170172912315), (14, 0.15193170172912315), (39, 0.15193170172912315), (49, 0.15193170172912315), (50, 0.15193170172912315), (62, 0.15193170172912315)]"
광주예술의전당,54,"수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원, 산동교친수공원, 역사문화공원","[(72, 0.20604782645157185), (78, 0.20604782645157185), (117, 0.20604782645157185), (1, 0.20062214625175454), (9, 0.20062214625175454), (14, 0.20062214625175454), (39, 0.20062214625175454), (49, 0.20062214625175454), (50, 0.20062214625175454), (62, 0.20062214625175454), (77, 0.20062214625175454), (116, 0.20062214625175454)]"
광주기아챔피언스필드,55,"수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원, 산동교친수공원, 역사문화공원","[(72, 0.20604782645157185), (78, 0.20604782645157185), (117, 0.20604782645157185), (1, 0.20062214625175454), (9, 0.20062214625175454), (14, 0.20062214625175454), (39, 0.20062214625175454), (49, 0.20062214625175454), (50, 0.20062214625175454), (62, 0.20062214625175454), (77, 0.20062214625175454), (116, 0.20062214625175454)]"
전남대학교 광주캠퍼스 박물관,56,"국립광주박물관, 광양장도박물관, 광양역사문화관, 영산포역사갤러리, 순천시립뿌리깊은나무박물관, 태백고생대자연사박물관, 화진포해양박물관, 양산시립박물관, 태백고생대자연사박물관, 화진포해양박물관, 부산영화체험박물관, 전라남도농업박물관","[(115, 0.4931055926548656), (324, 0.3414249112048524), (327, 0.3414249112048524), (184, 0.33177015501397655), (91, 0.330031194730392), (187, 0.32873938383850476), (256, 0.32873938383850476), (312, 0.3262008297464316), (220, 0.3257619754688412), (284, 0.3257619754688412), (152, 0.32569053754916927), (225, 0.32268518555335557)]"
작괘천불고기,57,"반구대암각화, 진하해수욕장, 간절곶스포츠파크, 국립대운산치유의숲, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원","[(93, 0.45284980504976186), (286, 0.451483601841436), (59, 0.4457464241546485), (58, 0.42225556238719975), (72, 0.04697554195145788), (78, 0.04697554195145788), (117, 0.04697554195145788), (1, 0.04573857540718027), (9, 0.04573857540718027), (14, 0.04573857540718027), (39, 0.04573857540718027), (49, 0.04573857540718027)]"
국립대운산치유의숲,58,"반구대암각화, 진하해수욕장, 작괘천불고기, 간절곶스포츠파크, 느랭이골, 대운산자연휴양림, 용현자연휴양림, 운장산자연휴양림, 데미샘자연휴양림, 수완호수공원, 푸른길공원, 푸른길공원","[(93, 0.42805616697077153), (286, 0.4267647637237394), (57, 0.42225556238719975), (59, 0.4213416979247674), (153, 0.4182523367327421), (360, 0.4044843805188152), (265, 0.3942251880093872), (291, 0.3906456226525795), (292, 0.3906456226525795), (72, 0.04440361948904037), (78, 0.04440361948904037), (117, 0.04440361948904037)]"
간절곶스포츠파크,59,"반구대암각화, 진하해수욕장, 작괘천불고기, 국립대운산치유의숲, 쌍암공원, 풍암생활체육공원, 광주시민의숲, 5.18자유공원, 배알도수변공원, 순천만국가정원, 암남공원, 마한문화공원","[(93, 0.451869727152588), (286, 0.45050648074263683), (57, 0.4457464241546485), (58, 0.4213416979247674), (10, 0.3809745372352077), (22, 0.3809745372352077), (35, 0.3809745372352077), (38, 0.3809745372352077), (106, 0.34503782819776707), (87, 0.3354460592268209), (207, 0.33271393093758617), (30, 0.3291743385467035)]"
어답산관광지,60,"어답산관광지, 유현문화관광지, 유현문화관광지, 송지호관망타워, 펭귄마을, 평창돌문화체험관, 용산공예관, 녹진국민관광단지, 우수영국민관광지, 땅끝국민관광지, 용문산관광단지, 대가야생활촌","[(173, 0.8556441579373468), (61, 0.7087492150431948), (261, 0.5620764535362203), (285, 0.4529014999736559), (64, 0.3564006931070821), (121, 0.3036988829568306), (363, 0.30268545467748564), (112, 0.3014247226843523), (307, 0.3014247226843523), (308, 0.3014247226843523), (247, 0.2960917089159485), (287, 0.2950488056392332)]"
유현문화관광지,61,"유현문화관광지, 어답산관광지, 어답산관광지, 송지호관망타워, 펭귄마을, 평창돌문화체험관, 용산공예관, 녹진국민관광단지, 우수영국민관광지, 땅끝국민관광지, 용문산관광단지, 대가야생활촌","[(261, 0.8556441579373467), (60, 0.7087492150431948), (173, 0.5620764535362204), (285, 0.4529014999736559), (64, 0.3564006931070821), (121, 0.3036988829568306), (363, 0.30268545467748564), (112, 0.3014247226843523), (307, 0.3014247226843523), (308, 0.3014247226843523), (247, 0.2960917089159485), (287, 0.2950488056392332)]"
송산근린공원,62,"수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 산동교친수공원, 역사문화공원, 운남동근린공원","[(72, 0.4784897873780888), (78, 0.4784897873780888), (117, 0.4784897873780888), (1, 0.46589012733847035), (9, 0.46589012733847035), (14, 0.46589012733847035), (39, 0.46589012733847035), (49, 0.46589012733847035), (50, 0.46589012733847035), (77, 0.46589012733847035), (116, 0.46589012733847035), (118, 0.46589012733847035)]"
광주광역시도시공사 영락사이버추모공원,63,"수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원, 산동교친수공원, 역사문화공원","[(72, 0.17340625526962156), (78, 0.17340625526962156), (117, 0.17340625526962156), (1, 0.1688400974899277), (9, 0.1688400974899277), (14, 0.1688400974899277), (39, 0.1688400974899277), (49, 0.1688400974899277), (50, 0.1688400974899277), (62, 0.1688400974899277), (77, 0.1688400974899277), (116, 0.1688400974899277)]"
펭귄마을,64,"어답산관광지, 유현문화관광지, 어답산관광지, 유현문화관광지, 용산공예관, 송지호관망타워, 녹진국민관광단지, 우수영국민관광지, 땅끝국민관광지, 용문산관광단지, 대가야생활촌, 부례관광지","[(173, 0.3592358844215082), (261, 0.3592358844215082), (60, 0.3564006931070821), (61, 0.3564006931070821), (363, 0.3552625942095942), (285, 0.3549410832511919), (112, 0.3537828702533809), (307, 0.3537828702533809), (308, 0.3537828702533809), (247, 0.3475235000820016), (287, 0.34629944217677344), (289, 0.34629944217677344)]"
빛고을농촌테마공원,65,"5.18기념공원, 쌍암공원, 풍암생활체육공원, 광주시민의숲, 5.18자유공원, 뿌리공원, 천마산조각공원, 옥포대첩기념공원, 뿌리공원, 김포국제조각공원, 배알도수변공원, 예천충효테마공원","[(15, 0.47082436022267904), (10, 0.41405673600962073), (22, 0.41405673600962073), (35, 0.41405673600962073), (38, 0.41405673600962073), (365, 0.27745672439581687), (200, 0.259628505471992), (319, 0.2566632949271681), (102, 0.2455120721975412), (17, 0.24542373544089277), (106, 0.2448756602316869), (19, 0.2444740593995275)]"
동리단길카페거리,66,"양림문화역사마을, 서산동시화골목길, 40계단거리, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지","[(130, 0.6669016352718162), (263, 0.5073773330052488), (79, 0.5026148590830772), (72, 0.18529082102087996), (78, 0.18529082102087996), (117, 0.18529082102087996), (1, 0.1804117171927347), (9, 0.1804117171927347), (14, 0.1804117171927347), (39, 0.1804117171927347), (49, 0.1804117171927347), (50, 0.1804117171927347)]"
증심사,67,"무각사, 원효사, 관음사, 천태암, 도림사, 성륜사, 송광사, 통도사, 만어사, 백련사, 수리사, 대한불교조계종 향일암","[(0, 0.5015297268566381), (48, 0.5015297268566381), (315, 0.309478862328933), (316, 0.309478862328933), (362, 0.309478862328933), (364, 0.309478862328933), (92, 0.2988583202427782), (267, 0.2954921535492879), (353, 0.29423206625935133), (109, 0.2890540566232832), (373, 0.2804695537722064), (302, 0.25548081288562463)]"
국립아시아문화전당어린이문화원,68,"중외공원문화산책로, 광주사직공원전망타워, 정강원자연재배단지, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지","[(37, 0.5485164028740458), (148, 0.5485164028740458), (181, 0.34458211412800566), (72, 0.215719121823993), (78, 0.215719121823993), (117, 0.215719121823993), (1, 0.210038775721058), (9, 0.210038775721058), (14, 0.210038775721058), (39, 0.210038775721058), (49, 0.210038775721058), (50, 0.210038775721058)]"
포충사,69,"월봉서원, 광주향교, 풍암정, 무양서원, 월봉서원, 광양마로산성, 예림서원, 밀양향교, 광주향교, 사선대, 서빙고동 부군당, 수완호수공원","[(6, 0.6290451450205677), (157, 0.6290451450205676), (36, 0.6172192747089202), (126, 0.6172192747089202), (382, 0.5574186952656343), (329, 0.4546195430869446), (349, 0.43700901058062), (350, 0.43700901058062), (309, 0.4326637393474936), (96, 0.415969363481007), (379, 0.3810070193149042), (72, 0.19862901358999377)]"
광주시립미술관 하정웅미술관,70,"광주시립미술관, 별밤미술관in운남, 송정작은미술관, 별밤미술관 in수완, 별밤미술관 in 첨단, 전남도립미술관, 그림책미술관, 남원시립김병종미술관, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원","[(71, 0.8146775028450834), (29, 0.3738785317261214), (384, 0.3738785317261214), (28, 0.3245340085558128), (27, 0.3032382125890619), (325, 0.27375487176092805), (402, 0.25089140855069625), (371, 0.24634848126515912), (72, 0.18617932641100923), (78, 0.18617932641100923), (117, 0.18617932641100923), (1, 0.18127682633459635)]"
광주시립미술관,71,"광주시립미술관 하정웅미술관, 별밤미술관in운남, 송정작은미술관, 별밤미술관 in수완, 별밤미술관 in 첨단, 전남도립미술관, 그림책미술관, 남원시립김병종미술관, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원","[(70, 0.8146775028450833), (29, 0.4589282635403976), (384, 0.4589282635403976), (28, 0.3983588689051173), (27, 0.37221871419066893), (325, 0.3360285153387677), (402, 0.30796408109284074), (371, 0.30238773061099744), (72, 0.22853132160986228), (78, 0.22853132160986228), (117, 0.22853132160986228), (1, 0.2225136028692662)]"
수완호수공원,72,"수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지, 송산근린공원, 산동교친수공원, 역사문화공원","[(383, 0.8489343293690799), (78, 0.4914301960702293), (117, 0.4914301960702293), (1, 0.4784897873780888), (9, 0.4784897873780888), (14, 0.4784897873780888), (39, 0.4784897873780888), (49, 0.4784897873780888), (50, 0.4784897873780888), (62, 0.4784897873780888), (77, 0.4784897873780888), (116, 0.4784897873780888)]"
국립아시아문화전당,73,"로제타, 렛츠플레이, 집으로, ACC 공연 레지던시 결과발표회, 극장1, 수완호수공원, 푸른길공원, 푸른길공원, 동림유적근린공원, 양산호수공원, 평화공원, 전평제근린공원, 문화근린공원, 용봉초록습지","[(705, 0.3490825626435876), (991, 0.287528824937294), (625, 0.22713172741251883), (72, 0.21765925181332418), (78, 0.21765925181332418), (117, 0.21765925181332418), (1, 0.21192781793601428), (9, 0.21192781793601428), (14, 0.21192781793601428), (39, 0.21192781793601428), (49, 0.21192781793601428), (50, 0.21192781793601428)]"
전통문화관,74,"광양매화문화관, 나주복암리고분전시관, 백호문학관, 성옥기념관, 철암탄광역사촌, 철암탄광역사촌, 칠천량해전공원, 합천댐물문화관, 양구통일관, 박두진문학관, 궁산땅굴역사전시관, 강감찬전시관","[(95, 0.3012223422324526), (185, 0.2928887056743398), (272, 0.2928887056743398), (259, 0.291386035441879), (186, 0.2902694310865102), (217, 0.2876947956678012), (321, 0.2854231036352497), (275, 0.28378527294566486), (233, 0.2835614030277609), (399, 0.2786208492151976), (367, 0.2752832319987243), (155, 0.2660498621391094)]"
광주백범기념관,75,"광주학생독립운동기념관, 용아생가, 김대중 노벨평화상 기념관, 일강 김철선생 기념관, 조태일시문학기념관, 윤동주유고보존가옥, 광양기독교100주년기념관, 매천황현선생생가, 이병주문학관, 칠곡호국평화기념관, 인천상륙작전기념관, 수완호수공원","[(76, 0.6172192747089202), (127, 0.6172192747089202), (387, 0.4750585634613397), (208, 0.47228771258016017), (32, 0.4553661061851746), (94, 0.4546195430869446), (137, 0.4546195430869446), (331, 0.4546195430869446), (388, 0.4307767038607587), (192, 0.42246276680683453), (228, 0.4122475376711253), (72, 0.19862901358999377)]"
