title,openDate,finalDate,info,image,categoryName,category
"청소년 힐링 콘서트, 틴텐타임 [당진]",2023.11.12,2023.11.19,당진 문화공감터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229410_231106_150408.jpg,콘서트,공연 전시
고은성 콘서트: My Favorite Things,2023.12.10,2023.12.10,롯데콘서트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229408_231106_150051.gif,서양음악(클래식),공연 전시
1919 [화성],2023.12.02,2023.12.02,반석아트홀(동탄복합문화센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229407_231106_145928.png,뮤지컬,공연 전시
소연 FAN CONCERT: ZERO THE START,2023.11.18,2023.11.18,엠팟홀 (구. 삼익아트홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229406_231106_145827.jpg,콘서트,공연 전시
안주성An0 1st 콘서트: Echosystem,2023.11.18,2023.11.18,문화비축기지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229403_231106_144104.jpg,콘서트,공연 전시
제66회 구미시립무용단 정기공연 [구미],2023.11.23,2023.11.23,구미시문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229402_231106_143620.gif,무용,공연 전시
Autumn Wind,2023.11.18,2023.11.18,쌀롱드무지끄,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229401_231106_143236.jpg,서양음악(클래식),공연 전시
제37회 대덕오케스트라 정기연주회,2023.11.26,2023.11.26,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229400_231106_143208.jpg,서양음악(클래식),공연 전시
제2회 시민과 함께하는 콘서트 동행 With you,2023.12.05,2023.12.05,충주시문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229398_231106_142742.jpg,콘서트,공연 전시
잠골버스 The Live Vol.2,2023.12.10,2023.12.10,백암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229397_231106_142432.jpg,콘서트,공연 전시
제12회 LG필하모닉 오케스트라 정기연주회,2023.12.03,2023.12.03,고양아람누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229394_231106_141605.jpg,서양음악(클래식),공연 전시
제1회 렛츠플루트 앙상블 정기연주회,2023.12.11,2023.12.11,세라믹팔레스홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229393_231106_141246.gif,서양음악(클래식),공연 전시
Loossemble 1st FAN-CON: Make a voyage [온라인],2023.11.25,2023.11.25,온라인,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229392_231106_141036.jpg,콘서트,공연 전시
제11회 성정콘서트,2023.11.21,2023.11.21,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229391_231106_141004.gif,서양음악(클래식),공연 전시
한국명작무대제전,2023.11.17,2023.11.18,남산골한옥마을,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229390_231106_140821.gif,무용,공연 전시
사운드 오브 뮤직 [고양],2023.12.16,2023.12.17,고양어울림누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229387_231106_135512.gif,뮤지컬,공연 전시
"달빛동맹 교류공연, 나비부인 [광주]",2023.12.15,2023.12.16,예술의 전당 [광주] (구. 광주문화예술회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229386_231106_135401.jpg,서양음악(클래식),공연 전시
임현정의 라흐마니노프 협주곡 전곡 시리즈 2,2023.12.09,2023.12.09,고양아람누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229385_231106_135227.jpg,서양음악(클래식),공연 전시
Poetic Piano,2023.11.17,2023.11.17,쌀롱드무지끄,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229384_231106_134937.jpg,서양음악(클래식),공연 전시
클래즈5의 Holly Jolly Christmas Concert [대전],2023.12.23,2023.12.23,대전시립연정국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229382_231106_134543.gif,콘서트,공연 전시
누가 내 머리에 똥 쌌어? [평택],2023.12.23,2023.12.23,평택시북부문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229381_231106_134542.gif,뮤지컬,공연 전시
R.U.R 인류를 삭제하다,2023.11.24,2023.11.25,부천아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229380_231106_134408.jpg,연극,공연 전시
앙상블 더 모던 정기연주회,2023.11.29,2023.11.29,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229378_231106_133358.gif,서양음악(클래식),공연 전시
"이신우의 가지 않은 길 Ⅰ, 죽음과 헌정",2023.12.12,2023.12.12,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229377_231106_133355.gif,서양음악(클래식),공연 전시
빨래 [예산],2023.11.17,2023.11.17,예산문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229376_231106_133328.jpg,뮤지컬,공연 전시
"The Kandle, 김광석거리 [대구]",2023.11.25,2023.11.26,몬다코,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229375_231106_132802.png,서양음악(클래식),공연 전시
제4회 메타클래식연구회 정기연주회: Varietas,2023.11.29,2023.11.29,금호아트홀 연세,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229373_231106_132136.gif,서양음악(클래식),공연 전시
명랑시장 [경남 창녕],2023.11.23,2023.11.23,창녕문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229372_231106_132110.jpg,뮤지컬,공연 전시
심선민 퍼커션 리사이틀,2023.12.14,2023.12.14,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229370_231106_131046.gif,서양음악(클래식),공연 전시
윤희정의 JAZZ CHRISTMAS,2023.12.22,2023.12.22,소셜베뉴 라움,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229367_231106_130826.gif,콘서트,공연 전시
윤지희 피아노 리사이틀,2023.11.26,2023.11.26,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229366_231106_130144.gif,서양음악(클래식),공연 전시
제7회 룩스필하모닉오케스트라 정기연주회: Hollywood in 익산,2023.11.29,2023.11.29,익산예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229365_231106_130026.gif,서양음악(클래식),공연 전시
유자은 바이올린 독주회,2023.11.21,2023.11.21,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229363_231106_125842.gif,서양음악(클래식),공연 전시
제25회 로사가야금앙상블 정기연주회: Gaya Blossom,2023.11.18,2023.11.18,대구문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229361_231106_125352.jpg,한국음악(국악),공연 전시
월드 클래스 스타 초청 음악회,2023.11.25,2023.11.25,서울아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229360_231106_125246.gif,서양음악(클래식),공연 전시
스완 김 재즈트리오,2023.11.18,2023.11.18,재즈런치,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229359_231106_124649.gif,콘서트,공연 전시
애니메이션 첼로 페스티벌: 디즈니 VS 지브리 [여주],2023.12.09,2023.12.09,세종국악당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229358_231106_124647.gif,서양음악(클래식),공연 전시
웅산 All That Jazz [거제],2023.12.06,2023.12.06,거제문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229357_231106_124535.jpg,콘서트,공연 전시
디 어프로치: 우리가 살아남는 방법 [서울],2023.11.16,2023.11.19,성북마을극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229356_231106_124126.jpeg,연극,공연 전시
"제23회 월드 2인극 페스티벌, 스쁘라브카: 열람",2023.11.25,2023.11.26,예술공간 혜화,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229354_231106_123812.gif,연극,공연 전시
406호 프로젝트 정기공연: 연말정산,2023.11.26,2023.11.26,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229353_231106_123452.jfif,콘서트,공연 전시
제4회 ㅊㅊ-하다 페스티벌,2023.11.23,2023.11.26,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229351_231106_122832.png,한국음악(국악),공연 전시
오지현 첼로 독주회,2023.12.12,2023.12.12,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229349_231106_122302.gif,서양음악(클래식),공연 전시
수도국제대학원대학교 교수음악회,2023.11.21,2023.11.21,영산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229348_231106_121906.jpg,서양음악(클래식),공연 전시
제20회 고양현악합주단 정기연주회: 가을 속 현의 온기,2023.11.18,2023.11.18,고양어울림누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229345_231106_121112.jpg,서양음악(클래식),공연 전시
수녀가 아이를 죽이다,2023.11.15,2023.11.17,하늘바람소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229344_231106_121031.png,연극,공연 전시
쇼스타코비치와 멘델스존,2024.03.21,2024.03.21,롯데콘서트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229342_231106_120033.jpg,서양음악(클래식),공연 전시
크리스마스 캐롤 [속초],2023.12.24,2023.12.24,속초문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229341_231106_115434.jpg,뮤지컬,공연 전시
제47회 서울대OB합창단 정기연주회,2023.11.18,2023.11.18,영산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229339_231106_113506.gif,서양음악(클래식),공연 전시
옆집사람 [대학로],2023.11.17,2024.01.14,대학로 자유극장 (자유문화발전소),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229338_231106_112747.gif,연극,공연 전시
어린이 스토리 마술쇼 [논산],2023.12.09,2023.12.09,논산아트센터(구. 논산문화예술회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229337_231106_112431.gif,서커스/마술,공연 전시
사단법인 한국정악원 원로명인 이야기 음악회,2023.11.22,2023.11.23,국립국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229336_231106_112010.jfif,한국음악(국악),공연 전시
어린이 스토리 마술쇼 [공주],2023.12.17,2023.12.17,공주문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229334_231106_111443.gif,서커스/마술,공연 전시
어린이 서커스 마술쇼 [기장],2023.12.25,2023.12.25,기장군청,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229331_231106_111010.gif,서커스/마술,공연 전시
당신 곁에 파리 [울산 북구],2023.12.08,2023.12.08,울산북구문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229330_231106_110751.jpg,콘서트,공연 전시
어린이 서커스 마술쇼 [거제],2023.12.24,2023.12.24,거제시청소년수련관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229329_231106_110615.gif,서커스/마술,공연 전시
누가 내 머리에 똥 쌌어? [경기 광주],2024.01.27,2024.01.27,남한산성아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229327_231106_110149.jpg,뮤지컬,공연 전시
옥탑방 고양이 [여수],2023.12.15,2023.12.25,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229324_231106_105116.gif,연극,공연 전시
박애리 & 팝핀현준의 겨울이야기,2023.12.11,2023.12.11,거제문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229322_231106_104313.jpg,한국음악(국악),공연 전시
김지현 귀국 파이프 오르간 독주회,2023.11.27,2023.11.27,횃불선교회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229321_231106_103949.gif,서양음악(클래식),공연 전시
김준희 피아노 독주회: 낭만으로의 초대 Ⅲ,2023.12.08,2023.12.08,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229320_231106_103615.gif,서양음악(클래식),공연 전시
슈퍼스타 뽀로로 드림콘서트 시즌2,2023.12.16,2023.12.31,나루아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229319_231106_103501.gif,뮤지컬,공연 전시
김수영 피아노 독주회,2023.11.24,2023.11.24,일신홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229318_231106_103344.gif,서양음악(클래식),공연 전시
미인,2023.11.23,2023.11.25,서강대 메리홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229317_231106_103316.gif,무용,공연 전시
김대욱 트럼펫 독주회: 미국 작곡가의 트럼펫 음악 시리즈 II,2023.12.03,2023.12.03,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229316_231106_103123.gif,서양음악(클래식),공연 전시
금난새와 함께하는 모닝콘서트 (12월),2023.12.27,2023.12.27,거암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229315_231106_102716.gif,서양음악(클래식),공연 전시
누리가 들려주는 숲의 비밀 [청주],2023.11.24,2023.11.24,한국공예관 문화제조창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229314_231106_102103.jpg,서커스/마술,공연 전시
아가사 AGATHA,2023.12.07,2024.03.03,링크아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229313_231106_101436.gif,뮤지컬,공연 전시
괴물이 없는 마을,2023.11.29,2023.11.30,남산골한옥마을,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229312_231106_101434.gif,한국음악(국악),공연 전시
"이원복의 먼나라 이웃나라, 영국여행 [경북 문경]",2023.11.23,2023.11.23,문경문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229311_231106_101319.jpg,뮤지컬,공연 전시
광주시립극단 기획공연: 섬 옆의 섬,2023.11.24,2023.11.25,예술의 전당 [광주] (구. 광주문화예술회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229309_231106_095736.jpg,연극,공연 전시
DISCO with 9001,2023.12.02,2023.12.02,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229308_231106_095658.jfif,콘서트,공연 전시
Deepflow & JJK: Occam's Razor Concert,2023.11.19,2023.11.19,"플렉스라운지 (구. 스테이라운지, 인디팍)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF229307_231106_094927.jfif,콘서트,공연 전시
헨젤과 그레텔 [구미],2023.12.23,2023.12.23,구미시문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229306_231106_094811.jpg,서양음악(클래식),공연 전시
호두까기 인형 [당진],2023.12.30,2023.12.30,당진문예의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229305_231106_094221.jpg,뮤지컬,공연 전시
환희 단독 콘서트: OVER THE SKY [서울],2023.12.16,2023.12.17,코엑스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229304_231106_094208.gif,콘서트,공연 전시
"ACC 공연 레지던시 결과발표회, 극장1",2023.11.18,2023.11.18,국립아시아문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229303_231103_144012.jpg,연극,공연 전시
"ACC 공연 레지던시 결과발표회, 대리된 존엄",2023.11.18,2023.11.18,국립아시아문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229302_231103_143406.jpg,연극,공연 전시
Colde Concert: Blue Room,2023.12.09,2023.12.10,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229299_231103_140423.gif,콘서트,공연 전시
홍채원 첼로 독주회,2023.11.28,2023.11.28,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229298_231103_140159.gif,서양음악(클래식),공연 전시
한국바그너협회 30주년 기념 음악회,2023.11.19,2023.11.19,서울아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229297_231103_135630.gif,서양음악(클래식),공연 전시
"플라워 단독 콘서트, rose in winter",2023.12.29,2023.12.29,건국대학교 새천년관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229295_231103_135025.jpg,콘서트,공연 전시
태어나지 않는 것이 낫다,2023.11.21,2023.11.26,드림시어터 [대학로],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229294_231103_134256.gif,연극,공연 전시
임지호 피아노 귀국 리사이틀 [대전],2023.11.26,2023.11.26,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229293_231103_134129.gif,서양음악(클래식),공연 전시
치타부와 바다 행성으로 출동,2023.11.25,2023.11.25,로운아뜨리움(로운아트홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229291_231103_133515.gif,뮤지컬,공연 전시
조명섭 달밤 음악회 시즌2,2023.12.02,2023.12.02,명화라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229290_231103_133033.gif,콘서트,공연 전시
조수미 콘서트 In Love [창원],2023.12.29,2023.12.29,성산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229287_231103_131634.gif,서양음악(클래식),공연 전시
청소년을 위한 위한 힙! 콘서트 [평택],2023.11.24,2023.11.24,평택시남부문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229286_231103_130851.gif,콘서트,공연 전시
선인장 키우기,2023.11.28,2023.12.03,소극장 혜화당(구. 까망소극장),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229285_231103_130446.gif,연극,공연 전시
"전인권밴드 콘서트, MEISTER [부산]",2023.12.09,2023.12.09,소향씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229284_231103_125538.jpg,콘서트,공연 전시
수박수영장 [부여],2023.12.01,2023.12.02,국립부여박물관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229281_231103_124208.gif,뮤지컬,공연 전시
뭐? 이승엽이 치바에 왔다고!? [서울],2023.11.16,2023.11.19,극장 PLOT,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229280_231103_123435.gif,연극,공연 전시
제129회 목포시립교향악단 정기연주회: 고전 품격,2023.11.21,2023.11.21,목포문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229278_231103_123008.jpg,서양음악(클래식),공연 전시
"먼데이프로젝트 시즌6, 변하은 EP 앨범 발매 콘서트: 졸업여행",2023.11.28,2023.11.28,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229277_231103_122601.jfif,콘서트,공연 전시
바다로 간 쓰레기 [인천],2023.11.25,2023.11.25,인천동구문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229276_231103_122551.jpg,뮤지컬,공연 전시
바다로 간 쓰레기 [인천],2023.12.13,2023.12.13,IGC 글로벌캠퍼스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229274_231103_122048.png,뮤지컬,공연 전시
